fight_id,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time
5359,504,Greg Kleynjans,3471.0,1640.0,3471.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5358,504,Thomas Fan,1945.0,1612.0,1612.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5357,504,Marc Goddard,1329.0,782.0,1329.0,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,1,4:17
5356,504,Peter Hickmott,3862.0,1435.0,3862.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5355,504,Greg Kleynjans,2739.0,2057.0,2057.0,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,1,3:43
5353,503,Marc Goddard,310.0,3367.0,310.0,5,T,Welterweight,M,KO/TKO,Punch to Head At Distance,5,4:10
5352,503,Jason Herzog,2532.0,227.0,227.0,5,T,Featherweight,M,Decision,Unanimous,5,5:00
5351,503,Keith Peterson,1440.0,3262.0,1440.0,5,T,Women's Bantamweight,F,Decision,Unanimous,5,5:00
5350,503,Marc Goddard,1620.0,4050.0,1620.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5349,503,Keith Peterson,68.0,3041.0,68.0,3,F,Bantamweight,M,KO/TKO,Kick to Head At Distance,3,0:43
5348,503,Chris Tognoni,1503.0,1240.0,1503.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,1:30
5347,503,Jason Herzog,246.0,4053.0,4053.0,3,F,Women's Bantamweight,F,KO/TKO,Punch to Head At Distance,1,4:51
5346,503,Marc Goddard,2600.0,4074.0,4074.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5345,503,Keith Peterson,3661.0,803.0,3661.0,3,F,Welterweight,M,KO/TKO,Punches to Head From Guard,2,4:55
5344,503,Jason Herzog,2511.0,416.0,2511.0,3,F,Featherweight,M,KO/TKO,Elbows to Head From Mount,1,4:34
5343,503,Chris Tognoni,1603.0,2283.0,1603.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
5342,503,Marc Goddard,3043.0,3950.0,3043.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5341,503,Chris Tognoni,599.0,1205.0,599.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,3:17
5340,502,Dan Miragliotta,1361.0,926.0,926.0,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,5,4:56
5339,502,Dan Miragliotta,509.0,937.0,937.0,3,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,2,4:57
5338,502,Keith Peterson,2134.0,828.0,2134.0,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head From Back Control,3,0:33
5337,502,Fernando Yamasaki,2961.0,666.0,2961.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5336,502,Keith Peterson,4004.0,1752.0,1752.0,3,F,Welterweight,M,Submission,Guillotine Choke On Ground,1,2:38
5335,502,Kevin Mulhall,1139.0,2233.0,1139.0,3,F,Featherweight,M,Submission,Triangle Choke On Ground,2,3:18
5334,502,Dan Miragliotta,1662.0,799.0,1662.0,3,F,Featherweight,M,Submission,Twister From Back Control,1,4:20
5333,502,Fernando Yamasaki,611.0,116.0,611.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5332,502,Keith Peterson,2410.0,1842.0,2410.0,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,2,1:16
5331,502,Kevin Mulhall,1564.0,633.0,1564.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,3,4:09
5330,501,Kevin MacDonald,3762.0,587.0,3762.0,5,F,Light Heavyweight,M,Decision,Split,5,5:00
5329,501,Osiris Maia,1401.0,2773.0,1401.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:26
5328,501,Camila Albuquerque,3933.0,1570.0,1570.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5327,501,Eduardo Herdy,1246.0,334.0,334.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5326,501,Fernando Portella,1621.0,2168.0,2168.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,4:19
5325,501,Camila Albuquerque,1108.0,2878.0,1108.0,3,F,Featherweight,M,Submission,Rear Naked Choke,1,3:57
5324,501,Eduardo Herdy,358.0,2728.0,358.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5323,501,Kevin MacDonald,4001.0,3654.0,3654.0,3,F,Welterweight,M,Submission,Triangle Choke From Bottom Guard,2,1:22
5322,501,Osiris Maia,672.0,3868.0,672.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5321,501,Fernando Portella,2004.0,3264.0,2004.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5320,501,Jerin Valel,1729.0,3389.0,3389.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5319,500,Marc Goddard,1908.0,2272.0,1908.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5318,500,Leon Roberts,225.0,2643.0,225.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
5317,500,Rich Mitchell,2458.0,1004.0,1004.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,4:54
5316,500,Vyacheslav  Kiselev,2466.0,2582.0,2582.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
5315,500,Marc Goddard,3092.0,1843.0,1843.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5314,500,Leon Roberts,2883.0,4097.0,2883.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00
5313,500,Marc Goddard,3964.0,1955.0,3964.0,3,F,Light Heavyweight,M,KO/TKO,"Kick to Head At Distance
      Front Kick",3,0:29
5312,500,Rich Mitchell,2244.0,2242.0,2244.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5311,500,Vyacheslav  Kiselev,2181.0,1013.0,1013.0,3,F,Middleweight,M,Submission,Rear Naked Choke,3,4:01
5310,500,Marc Goddard,1434.0,26.0,26.0,3,F,Welterweight,M,Submission,Triangle Choke From Bottom Guard,1,2:50
5309,500,Leon Roberts,78.0,1003.0,1003.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5308,500,Rich Mitchell,3447.0,2237.0,2237.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5307,500,Vyacheslav  Kiselev,1182.0,2737.0,2737.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5306,499,Dan Miragliotta,1819.0,3221.0,1819.0,5,F,Welterweight,M,TKO - Doctor's Stoppage,Facial Cuts,3,5:00
5305,499,Kevin MacDonald,2861.0,394.0,394.0,3,F,Middleweight,M,Decision,Split,3,5:00
5304,499,Keith Peterson,401.0,1953.0,401.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5303,499,Todd Ronald Anderson,2034.0,2431.0,2034.0,3,F,Heavyweight,M,Decision,Split,3,5:00
5302,499,Dan Miragliotta,2070.0,2831.0,2070.0,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,1,2:47
5301,499,Kevin MacDonald,3981.0,212.0,3981.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,2:07
5300,499,Keith Peterson,3622.0,3989.0,3622.0,3,F,Featherweight,M,KO/TKO,Punch to Body At Distance,3,4:32
5299,499,Todd Ronald Anderson,438.0,742.0,742.0,3,F,Middleweight,M,KO/TKO,Kick to Head At Distance,1,2:27
5298,499,Dan Miragliotta,3942.0,926.0,926.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:29
5297,499,Kevin MacDonald,3467.0,1900.0,3467.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5296,499,Keith Peterson,2779.0,1072.0,2779.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,2:03
5295,499,Todd Ronald Anderson,3949.0,3280.0,3280.0,3,F,Featherweight,M,Decision,Split,3,5:00
5294,498,Herb Dean,1901.0,3920.0,1901.0,5,F,Welterweight,M,Submission,Rear Naked Choke,3,3:54
5293,498,Leon Roberts,2364.0,1096.0,1096.0,3,F,Lightweight,M,Decision,Majority,3,5:00
5292,498,Kevin Sataki,3582.0,3296.0,3296.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,2:02
5291,498,Herb Dean,2881.0,1799.0,2881.0,3,F,Heavyweight,M,Submission,Heel Hook From Guard,3,4:46
5290,498,Thomas Fan,883.0,551.0,883.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5289,498,Daniel Movahedi,1862.0,54.0,1862.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00
5288,498,Kevin Sataki,152.0,2976.0,2976.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5287,498,Leon Roberts,3839.0,3046.0,3046.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5286,498,Herb Dean,2725.0,1291.0,1291.0,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,2:11
5285,498,Daniel Movahedi,1987.0,4060.0,1987.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00
5284,498,Thomas Fan,1239.0,2480.0,1239.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
5283,497,Herb Dean,1065.0,164.0,1065.0,5,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,1:43
5282,497,Kevin MacDonald,983.0,542.0,983.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5281,497,Herb Dean,2102.0,1286.0,2102.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Back Control,1,1:33
5280,497,Gary Forman,3866.0,1001.0,3866.0,3,F,Women's Flyweight,F,KO/TKO,Punches to Head At Distance,1,3:04
5279,497,Steve Rita,114.0,536.0,536.0,3,F,Middleweight,M,Decision,Split,3,5:00
5278,497,Kevin MacDonald,949.0,3789.0,949.0,3,F,Featherweight,M,Submission,Armbar From Bottom Guard,1,2:46
5277,497,Bryan Miner,1790.0,3815.0,1790.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5276,497,Steve Rita,3745.0,98.0,98.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5275,497,Herb Dean,3380.0,878.0,3380.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,2:15
5274,497,Bryan Miner,1773.0,3694.0,3694.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5273,497,Steve Rita,4027.0,2534.0,4027.0,3,F,Middleweight,M,Submission,Rear Naked Choke,2,3:38
5272,497,Gary Forman,568.0,3716.0,3716.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
5271,496,Herb Dean,2396.0,179.0,2396.0,5,F,Women's Strawweight,F,Decision,Unanimous,5,5:00
5270,496,Kevin MacDonald,484.0,2743.0,484.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5269,496,Herb Dean,1161.0,250.0,1161.0,3,F,Welterweight,M,KO/TKO,"Kick to Head From Bottom Guard
      Upkick",1,1:44
5268,496,Michael Cardoso,3239.0,1057.0,1057.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
5267,496,Herb Dean,2926.0,1273.0,2926.0,3,F,Lightweight,M,Decision,Split,3,5:00
5266,496,Kevin MacDonald,3985.0,1741.0,3985.0,3,F,Middleweight,M,Decision,Split,3,5:00
5265,496,Michael Cardoso,579.0,3448.0,579.0,3,F,Light Heavyweight,M,Submission,Guillotine Choke Standing,2,2:01
5264,496,Andrew Glenn,3281.0,2837.0,3281.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,3,4:45
5263,496,Herb Dean,2721.0,1597.0,1597.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5262,496,Kevin MacDonald,2997.0,3100.0,2997.0,3,F,Flyweight,M,Submission,Guillotine Choke From Bottom Guard,1,3:08
5261,496,Andrew Glenn,263.0,3045.0,263.0,3,F,Bantamweight,M,KO/TKO,Elbows to Head From Half Guard,3,3:17
5260,496,Michael Cardoso,3889.0,4052.0,3889.0,3,F,Welterweight,M,KO/TKO,Kick to Leg At Distance,2,2:32
5259,496,Herb Dean,255.0,862.0,255.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5258,496,Kevin MacDonald,4049.0,1578.0,4049.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5257,495,Marc Goddard,144.0,4089.0,4089.0,5,T,Middleweight,M,KO/TKO,Punch to Head At Distance,2,3:33
5256,495,John Sharp,2467.0,2512.0,2512.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5255,495,Steve Perceval,342.0,567.0,567.0,3,F,Heavyweight,M,Submission,Arm Triangle From Side Control,2,3:14
5254,495,Marc Goddard,2311.0,2016.0,2016.0,3,F,Welterweight,M,Decision,Split,3,5:00
5253,495,Jim Perdios,471.0,3275.0,3275.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:10
5252,495,Greg Kleynjans,1810.0,4072.0,1810.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5251,495,Steve Perceval,1177.0,1193.0,1177.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5250,495,Marc Goddard,1042.0,1573.0,1042.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5249,495,John Sharp,3979.0,3035.0,3979.0,3,F,Women's Featherweight,F,Submission,Triangle Choke From Bottom Guard,1,3:57
5248,495,Jim Perdios,2277.0,2225.0,2225.0,3,F,Women's Flyweight,F,KO/TKO,Punch to Body At Distance,2,4:59
5247,494,Marc Goddard,2580.0,3562.0,3562.0,5,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,0:27
5246,494,Leon Roberts,1925.0,3810.0,1925.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Half Guard,1,1:12
5245,494,Neil Hall,1496.0,3616.0,3616.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5244,494,Marc Goddard,3324.0,935.0,3324.0,3,F,Light Heavyweight,M,KO/TKO,Elbows to Head On Ground,1,2:35
5243,494,Leon Roberts,1403.0,898.0,898.0,3,F,Light Heavyweight,M,Submission,Von Flue Choke From Side Control,2,2:46
5242,494,Rebin Saber,3315.0,1398.0,3315.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5241,494,Neil Hall,3991.0,1214.0,1214.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,0:17
5240,494,Mikkel Birch Olsen,3233.0,1564.0,1564.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5239,494,Marc Goddard,3885.0,1510.0,1510.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5238,494,Rebin Saber,3282.0,3477.0,3477.0,3,F,Featherweight,M,Decision,Split,3,5:00
5237,494,Leon Roberts,3479.0,2116.0,2116.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5236,494,Neil Hall,3229.0,287.0,3229.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5235,494,Mikkel Birch Olsen,715.0,2574.0,715.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,3,2:51
5234,493,Jason Herzog,3063.0,2735.0,3063.0,3,F,Women's Strawweight,F,Decision,Majority,3,5:00
5233,493,Fernando Salas Navarro,4053.0,1729.0,4053.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5232,493,Herb Dean,3686.0,1232.0,1232.0,3,F,Featherweight,M,KO/TKO,Spinning Back Fist Head,2,1:31
5231,493,Dan Miragliotta,1131.0,2490.0,1131.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5230,493,Jason Herzog,1066.0,1495.0,1495.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,1:36
5228,493,Herb Dean,1224.0,1524.0,1224.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
5227,493,Dan Miragliotta,1605.0,3362.0,3362.0,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,3:19
5226,493,Jason Herzog,3053.0,3392.0,3392.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5225,493,Fernando Salas Navarro,1152.0,1867.0,1152.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5224,492,Jerin Valel,3499.0,2902.0,2902.0,5,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:18
5223,492,Yves Lavigne,427.0,2163.0,427.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00
5222,492,Jason Herzog,1257.0,3415.0,3415.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5221,492,Jerin Valel,2671.0,3544.0,2671.0,3,F,Middleweight,M,Decision,Split,3,5:00
5220,492,Yves Lavigne,3455.0,3347.0,3455.0,3,F,Light Heavyweight,M,Submission,Peruvian Necktie On Ground,1,3:38
5219,492,Jason Herzog,330.0,895.0,895.0,3,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,1,0:59
5218,492,Jerin Valel,627.0,2373.0,2373.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5217,492,John Cooper,2273.0,3895.0,3895.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5216,492,Yves Lavigne,648.0,2720.0,648.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5215,492,John Cooper,621.0,1939.0,621.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,4:43
5214,492,Kevin Dornan,1164.0,2487.0,2487.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5213,491,Marc Goddard,1436.0,1189.0,1436.0,5,T,Lightweight,M,Submission,Rear Naked Choke,3,2:06
5212,491,Herb Dean,3863.0,3023.0,3023.0,3,F,Lightweight,M,Decision,Split,3,5:00
5211,491,Peter Hickmott,1895.0,1107.0,1895.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5210,491,Marc Goddard,3752.0,4102.0,3752.0,3,F,Heavyweight,M,KO/TKO,Elbow to Head From Half Guard,2,2:22
5209,491,Herb Dean,466.0,3007.0,3007.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5208,491,Vjacheslav Kiselev,103.0,2068.0,103.0,3,F,Women's Flyweight,F,Decision,Split,3,5:00
5207,491,Marc Goddard,2352.0,1610.0,1610.0,3,F,Women's Bantamweight,F,KO/TKO,Elbows to Head From Mount,3,2:26
5206,491,Peter Hickmott,3898.0,1352.0,3898.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,3:33
5205,491,Vjacheslav Kiselev,1577.0,807.0,1577.0,3,F,Welterweight,M,Submission,Rear Naked Choke,3,1:55
5204,491,Herb Dean,456.0,883.0,883.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:26
5202,491,Peter Hickmott,1929.0,11.0,1929.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5201,490,Leon Roberts,3976.0,16.0,16.0,5,T,Women's Strawweight,F,KO/TKO,Punch to Head At Distance,1,0:42
5200,490,John Sharp,2029.0,30.0,2029.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,3,4:51
5199,490,Steve Perceval,2283.0,3270.0,2283.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
5198,490,John Sharp,607.0,2169.0,607.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5196,490,Steve Perceval,1319.0,2575.0,2575.0,3,F,Middleweight,M,Submission,Anaconda Choke On Ground,2,4:39
5194,490,Leon Roberts,2307.0,2466.0,2307.0,3,F,Light Heavyweight,M,Submission,Guillotine Choke Standing,3,1:59
5193,490,John Sharp,2434.0,1643.0,2434.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5191,490,Thomas Fan,948.0,1157.0,948.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00
5190,489,Herb Dean,3396.0,1677.0,1677.0,5,T,Heavyweight,M,KO/TKO,Punches to Head At Distance,4,4:09
5189,489,Mike Beltran,1225.0,3221.0,3221.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5188,489,Jason Herzog,960.0,3381.0,3381.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5187,489,Herb Dean,3803.0,37.0,37.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,4:14
5186,489,Mike Beltran,3643.0,2600.0,3643.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5185,489,Jason Herzog,628.0,95.0,95.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:15
5184,489,Frank Trigg,3915.0,857.0,857.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5183,489,George Allen,2846.0,2201.0,2201.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5182,489,Frank Trigg,3789.0,2250.0,2250.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00
5181,489,Jason Herzog,3458.0,3060.0,3458.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
5180,489,George Allen,2286.0,3282.0,2286.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5179,489,Frank Trigg,1795.0,3199.0,1795.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5178,488,Keith Peterson,730.0,3541.0,730.0,5,T,Women's Flyweight,F,Decision,Unanimous,5,5:00
5177,488,Eduardo Herdy,1953.0,1240.0,1953.0,3,F,Welterweight,M,Decision,Split,3,5:00
5176,488,Osiris Maia,2878.0,3873.0,2878.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5175,488,Keith Peterson,1417.0,2105.0,1417.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,2,4:31
5174,488,Osiris Maia,245.0,1205.0,245.0,3,F,Middleweight,M,Submission,Arm Triangle From Side Control,2,4:26
5173,488,Fernando Portella,3839.0,1647.0,3839.0,3,F,Featherweight,M,Decision,Split,3,5:00
5172,488,Keith Peterson,3616.0,2155.0,3616.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5171,488,Eduardo Herdy,2881.0,1239.0,2881.0,3,F,Heavyweight,M,Submission,Arm Triangle From Side Control,1,4:12
5170,488,Fernando Portella,375.0,981.0,981.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
5168,488,Eduardo Herdy,3274.0,2685.0,2685.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5167,488,Fernando Portella,284.0,3319.0,3319.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5166,488,Keith Peterson,2644.0,252.0,2644.0,3,F,Women's Flyweight,F,Submission,Armbar On Ground,1,1:09
5165,487,Keith Peterson,3367.0,2097.0,3367.0,5,F,Welterweight,M,Decision,Unanimous,5,5:00
5164,487,Herb Dean,1693.0,2702.0,1693.0,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,1,0:58
5163,487,Keith Peterson,688.0,2650.0,2650.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,0:36
5162,487,Herb Dean,2834.0,1741.0,1741.0,3,F,Middleweight,M,Submission,Guillotine Choke On Ground,3,1:49
5160,487,Gary Copeland,522.0,1432.0,1432.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
5159,487,Gary Copeland,2894.0,368.0,2894.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5158,487,Liam Kerrigan,729.0,1153.0,729.0,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,2,1:20
5157,487,Gasper Oliver,3061.0,782.0,782.0,3,F,Flyweight,M,Submission,Triangle Choke From Bottom Guard,1,1:23
5156,487,Liam Kerrigan,1554.0,957.0,1554.0,3,F,Women's Flyweight,F,KO/TKO,Knee to Head In Clinch,3,1:46
5155,487,Gary Copeland,691.0,126.0,691.0,3,F,Welterweight,M,Submission,Neck Crank From Back Control,1,2:35
5154,487,Herb Dean,2739.0,2808.0,2739.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5153,486,Herb Dean,2532.0,3122.0,2532.0,5,T,Featherweight,M,Decision,Unanimous,5,5:00
5152,486,Yves Lavigne,2304.0,574.0,2304.0,3,F,Women's Featherweight,F,Decision,Unanimous,3,5:00
5151,486,Dan Miragliotta,1503.0,1161.0,1503.0,3,F,Welterweight,M,KO/TKO,Punches to Head From Guard,2,2:39
5150,486,Marc Goddard,3912.0,350.0,350.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5149,486,Herb Dean,3846.0,2322.0,2322.0,3,F,Middleweight,M,Decision,Split,3,5:00
5148,486,Yves Lavigne,3284.0,3950.0,3950.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5147,486,Kyle Cardinal,3280.0,2508.0,3280.0,3,F,Featherweight,M,KO/TKO,Kick to Head At Distance,3,4:09
5146,486,Marc Goddard,346.0,3471.0,346.0,3,F,Featherweight,M,Submission,Rear Naked Choke,3,3:17
5145,486,Dan Miragliotta,1329.0,2997.0,2997.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
5144,486,Kyle Cardinal,1001.0,2923.0,1001.0,3,F,Women's Flyweight,F,KO/TKO,Elbows to Head From Mount,2,4:13
5143,486,Marc Goddard,2193.0,535.0,2193.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5142,485,Dan Miragliotta,3185.0,3117.0,3117.0,5,F,Welterweight,M,Decision,Unanimous,5,5:00
5141,485,Jacob Montalvo,1404.0,2635.0,2635.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:12
5140,485,Dan Miragliotta,2643.0,4092.0,2643.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,1,0:45
5139,485,Kerry Hatley,250.0,2512.0,2512.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,2:33
5138,485,Frank Collazo,2576.0,358.0,2576.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5137,485,Kerry Hatley,3942.0,937.0,3942.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
5136,485,Dan Miragliotta,3591.0,1232.0,3591.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5135,485,Frank Collazo,1263.0,4053.0,1263.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00
5134,485,Jacob Montalvo,3999.0,4097.0,4097.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
5133,485,Jacob Montalvo,1648.0,1900.0,1900.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5132,485,Dan Miragliotta,3723.0,683.0,3723.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5131,485,Kerry Hatley,3829.0,602.0,3829.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5130,485,Frank Collazo,1200.0,3431.0,3431.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5129,484,Herb Dean,3262.0,2134.0,3262.0,5,F,Women's Bantamweight,F,KO/TKO,Punch to Head At Distance,1,0:16
5128,484,Mike Beltran,3041.0,666.0,3041.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,0:46
5127,484,Jason Herzog,3087.0,3816.0,3087.0,3,F,Featherweight,M,KO/TKO,Punches to Head On Ground,1,4:25
5126,484,Blake Grice,1013.0,334.0,1013.0,3,F,Middleweight,M,Decision,Split,3,5:00
5125,484,Herb Dean,255.0,3008.0,255.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5124,484,Jason Herzog,2991.0,1619.0,2991.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,3:07
5123,484,Josh Rosenthal,1274.0,1630.0,1274.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5122,484,Blake Grice,3103.0,2670.0,2670.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5121,484,Josh Rosenthal,1196.0,1836.0,1836.0,3,F,Bantamweight,M,KO/TKO,Knee to Head At Distance,3,3:54
5120,484,Jason Herzog,585.0,2953.0,2953.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
